"MASTER RESULT SET","MSTR 01",,,,,,,,,,,,,,,,,,,,,,,
"Keyword # 1 - words that best describes the website. Use between 1 and 4 words. Using 4 is preferred.","Keyword # 2 - words that best describes the website. Use between 1 and 4 words. Using 4 is preferred.","Keyword # 3 - words that best describes the website. Use between 1 and 4 words. Using 4 is preferred.","Keyword # 4 - words that best describes the website. Use between 1 and 4 words. Using 4 is preferred.","Keyword # 5 - words that best describes the website. Use between 1 and 4 words. Using 4 is preferred.","Keyword # 6 - words that best describes the website. Use between 1 and 4 words. Using 4 is preferred.","Keyword # 7 - words that best describes the website. Use between 1 and 4 words. Using 4 is preferred.","Keyword # 8 - words that best describes the website. Use between 1 and 4 words. Using 4 is preferred.","PRIMARY TOPIC: What is the ""main topic"" this website would fit under (its subject)?","SUBTOPIC  What is this specific website really about (what is its real focus)?","NAME OF WEBSITE (exactly as it appears on their website). Note: Sometimes the actual website name has spaces between the title words, sometimes it does not. Use the appropriate one.","URLS (also known as a link or ""web address"" or ""links""). Sometimes you are asked to research the website as a whole. Sometimes you are given a ""sub-page, related to a specific topic"" and you must research just that portion of the website. For example notice row 4: it is a sub-page (almost like a separate website) of the main Disney website. But on the right and the left you will notice it deals specifically with ""pin collecting"". If the website takes you to the homepage, do the whole website. If it takes you to a sub-page, just do that portion of the website.","State (the location of the company providing the website) as noted on their website (sometimes it helps to look on the ""contact us"" or ""privacy statement"" page.","City (as noted on their website)","Is using the website FREE or does it COST? Sometimes websites charge for its goods or services. Also, if a website is completely free to browse or if a great deal of it is free to browse, put ""free"" here. However, if clicking on most anything brings up a cost (must pay for it to see it), then put a ""$"" here (we don't need the amount).","Is REGISTRATION REQUIRED? If you can't get to the information without having to register first, then put ""Yes"" here. If you have to register to even browse, put ""Yes"" here.  But if you can see everything, or at least browse, without registering, put no. Note: MOST (not all) shopping websites require registration to buy something, so put Yes here. Examples: Both eBay & Amazon are shopping sites. However, eBay can be browsed and even researched to find out the history of items, without HAVING to register, so put No here. Amazon can be browsed, but provides little information outside of finding things to buy, so put Yes here.","Everything on the Web fits into one (or sometimes 2) of these 4 categories. The definition of ""find it"" is a geographic location (like locating a national park). Make the website fit into one of the following ACTIVITY CATEGORIES =  SEE IT (read the news, view a photos, read and research, check movie times, etc.)  SHOP IT (shop for it, trade it in, auction it, purchase then download it, online shopping, etc.)  DO IT (play a game, chat, update your blog, book a flight, listen to music, customize your computer, and ""sometimes shopping activities"", etc.)  FIND IT (locate London, check out the address of a restaurant in the Chicago metro service area, etc. = this is rarely used in this column). Pick the activity that MOST fist the MAJORITY of the website","Write a BRIEF DESCRIPTION OF WEBSITE. Most often you can copy and paste a small portion of the ""about us"" section of their website to get a good description. It may even require copying and pasting a couple of sentences from different paragraphs within their website to make a ""well rounded description"". However, if you cannot copy and paste something directly from THEIR website, then you must write the description in your own words. YOU CAN NOT USE SOMETHING ANYONE ELSE WROTE - as that is ""copywrite infringement"". You CANNOT use something another website (example: Google, Wikipedia, etc.) uses as their description of this website, as this is also ""copywrite infringement"". The bottom line - if you cannot get a description directly from the website itself - write it yourself. Note: also notice from the examples below that the descriptions are not ""personal"" but rather speak to the general population (meaning they do not include a lot of ""us"" ""I"" ""you"" ""best"" , etc.). Keep anything personal or that relates to ""being the best"" to a minimum, even if you are cutting and pasting directly from their website.","Primary MSA (Metro Service Area) for ubExact Engine","SUPER CAT (this is the very top category this website will be categorized under = it is it's ultimate parent topic)","Is This OFFICIAL Website? (Use this statement: ""Official xxxxx Website"" only for websites that are often confused with other websites, or who have many copycat websites trying to pretend to be them. Example: Disney World).","Preferred Link:
Ad 2-3 Keywords","Preferred Link:
Ad 3-4 Keywords","Preferred Link:
Ad 4-5 Keywords","Separate URL will be for these:
NAV ADS"
"Franchise Organizations","Franchise Association","Franchise Businesses","Organization for Franchised Businesses","Franchises","Franchise Resources","Franchise News","x","Business","Franchising","American Association of Franchisees & Dealers","http://www.aafd.org/","California","San Diego","Free","No","See It","The American Association of Franchisees and Dealers is a national non profit trade association dedicated to defining and promoting Total Quality Franchising practices. Focusing on market driven solutions to improve the franchising community, the AAFD aims to promote win-win franchising opportunities.","San Diego","Organizations",,,,,
"Cancer","Breast Cancer News","Fight Against Cancer","Breast Cancer Campaign","Breast Cancer Association","Charities","Education","Events","Health & Medicine","Breast Cancer","Breast Cancer Action","http://www.bcaction.org","California","San Francisco","Free","No","See It","Founded in 1990, Breast Cancer Action was started by women in a San Francisco breast cancer support group who were frustrated by the lack of knowledge about their disease. Led by the late Elenore Pred, they created an organization that would help transform breast cancer from a private medical crisis to a public health emergency. BCA continues this work, and is now a national education and activist organization that asks the hard questions about what needs to be done to end the breast cancer epidemic.","San Francisco","Organizations",,,,,
"Education Programs","Child Scholarship","Girls Scholarships","Reading Programs","Charity","Children's Charities","Charities For Children","x","Education","Charities","Room To Read","http://www.roomtoread.org/","California","San Francisco","Free","No","See It","Room to Read partners with local communities throughout the developing world to establish schools, libraries, and other educational infrastructure. They seek to intervene early in the lives of children in the belief that education is a lifelong gift that empowers people to ultimately improve socioeconomic conditions","San Francisco","Organizations",,,"[Charities For Children] Help Establish Schools Throughout The World",,
"AIDS Treatment","HIV Disease","Human Health","Health Information","Healthcare","Health","AIDS","HIV","Health & Medicine","AIDS Treatment Resource","San Francisco Aids Foundation","http://www.sfaf.org/beta/","California","San Francisco","Free","No","See It","BETA, the Bulletin of Experimental Treatments for AIDS, covers new developments in HIV/AIDS treatment and research. BETA includes in-depth articles on treatment for HIV infection and AIDS-related illnesses for HIV positive individuals and their caregivers","San Francisco","Organizations",,"[AIDS] Learn About New Treatments For Aids",,,
"Health Technologies","Healthy Communities","Adolescent Health ","Vaccine Resources","Reference & Resources","Healthcare","Health","Teen Health","Charities","Global Health Organization","PATH","http://www.path.org/","Washington","Seattle","Free  ","No","See It","PATH is an international, nonprofit organization that creates sustainable, culturally relevant solutions, enabling communities worldwide to break longstanding cycles of poor health","Seattle","Organizations",,,,,
"Professional Bowlers Association","Bowling Organizations","Professional Bowlers","PBA Tournaments","PBA","Denny's PBA Tour","Bowling Resources","Bowling Stats","Sports","Bowling","Professional Bowlers Association","http://www.pba.com","Washington","Seattle","Free","No","See It","The Official website of Professional Bowlers Association. The website features information on the PGA Tours, schedule, bowler information & stats, resources, tickets, news and more.","Seattle","Organizations","Official Professional Bowlers Association Website",,,,
"Washington Hiking Trails","Hiking Trails ","Find a Hiking Trail","Hiking Information","Hiking Safety","Trail Association","x","x","Outdoors","Hiking","Washington Trails Association","http://www.wta.org","Washington","Seattle","Free","No","Do It","Washington Trails Association (WTA), the voice for hikers in Washington state. WTA believes hiking trails are our link to wilderness. The WTA protects hiking trails and wild lands, take volunteers out to maintain trails, and promote hiking as a healthy, fun way to explore the outdoors. Includes hiking guides, photos, trip reports, and more on hiking in Washington state. ","Seattle","Organizations",,,,,
"Health","Aromatherapy Safety","Aromatherapy Organization","Reference","Alternative Health","Holistic Aromatherapy Association","Aromatherapy Blog ","Well Being","Aromatherapy","Holistic Aromatherapy","National Association of Holistic Aromatherapy","http://www.naha.org","Washington","Spokane","$","No","See It","The National Association for Holistic Aromatherapy (NAHA) is an educational, nonprofit organization dedicated to enhancing public awareness of the benefits of true aromatherapy.","Spokane","Organizations",,,,,
"Cat Owners","Pets","Cat Breeders","Cat Organizations","Cat Breeders Directory","Feline Association","Cat Shows","x","Animals","Cats","American Cat Fancies Association","http://www.acfacat.com","Missouri ","Nixa","$","No","Do It","Originating in 1955, ACFA has grown to be one of the world's largest cat organizations. ACFA is known as the Fairest, Friendliest and most Fun feline association! Our goal is to promote the welfare, education, knowledge and interest in all domesticated, purebred and non-purebred cats, to breeders, owners, exhibitors of cats and the general public. Includes the national cat registry that sponsors shows and annually ranks the top-scoring cats. Also includes info for local cat shows, breeders and more.","Springfield","Organizations",,,,,
"Cat Owners","Pedigreed Cats","Cat Breeders","Pedigreed Cats Association","Cat Organizations","Cat Breeds","Cat Shows","x","Cats","Animals","Cat Fanciers Association","http://www.cfainc.org","New Jersey","Manasquan","Free","No","See It","Welcome to the Cat Fanciers' Association, the world's largest registry of pedigreed cats! On this site, you'll find information on cat shows, cat breeds and cat care, and a showcase of top winning cats. You'll also find the latest news about CFA, as well as the latest issue of Fanc-e-Mews, our free online magazine, and the Fanc-e-Classifieds, your purr-fect one-stop shopping place for all your feline needs. CFA has a number of programs that invite and encourage participation in the cat fancy, such as Junior Showmanship and our Mentor Program, and you can find a plethora of information in our Exhibitors Corner.","Trenton","Organizations",,,,,
"Royal Institute of British Architects","Architects","Architectural Reference","Architectural Standards","x","x","x","x","Architecture","Architecture Organizations","Architecture.com","http://www.architecture.com","United Kingdom ","London","Free","No","See It","Website is the main page for the Royal Institute of British Architects. This is the UK body for architecture and the architectural profession. They provide support for 40,500 members worldwide in the form of training, technical services, publications and events, and set standards for the education of architects, both in the UK and overseas. ","United Kingdom","Organizations",,,,,
"Cat Breeds","Cat Shelter","Feline Welfare Charity","UK Charity","Cat Care Information","Cats","x","x","Charities","Animals","Cats Protection League","http://www.cats.org.uk","United Kingdom","Sussex","Free","No","See It","Cats Protection was formed in 1927, Cats Protection has grown to become the UK's leading feline welfare charity. We now rehome and reunite 55,500 cats and kittens every year, through our network of 256 voluntary-run branches and 29 adoption centers.","United Kingdom","Organizations",,"[Cats] Please Help UK's Leading Feline Welfare Charity",,,
"Minority Rights Group","Minority Rights","Human Rights","Human Rights Organizations","Human Rights Campaigns","Charities","x","x","Society & Culture","Minority Rights ","Minority Rights Group International","http://www.minorityrights.org","United Kingdom","London","Free","No","See It","Minority Rights Group International is the leading international human rights organization working to secure rights for ethnic, religious and linguistic minorities and indigenous people around the world. MRG works with minority communities, providing education and training to enable them to claim their rightful place in society. The website features the World Directory of Minorities and Indigenous Peoples, it is the internet's leading information resource on minorities around the globe. Also features news, campaigns, minority rights law and more.","United Kingdom","Organizations",,"[Human Rights] Learn About A Leading International Human Rights Organization",,,
"Professional Boxing Association","Boxing Association","WBA","Boxing News","Boxing Stats","World Boxing Ratings","Boxing Community","x","Sports","Boxing","World Boxing Association","http://www.wbaonline.com","Venezuela","Estado Aragua","Free","No","See It","A main boxing organization in the U.S. governing the sport, making rules, deciding who gets the title. History of the association, rankings, results, records, schedules, statistics, more","Venezuela","Organizations",,,,,
"Architecture School","Architecture College","Architecture Education","Architect","Education","x","x","x","Architecture","Architecture Organization","ASCA - Association of Collegiate Schools of Architecture ","http://www.acsa-arch.org","District of Columbia","Washington","Free","No","See It","The Association of Collegiate Schools of Architecture is a nonprofit, membership association founded in 1912 to advance the quality of architectural education. The association maintains a variety of activities that influence, communicate, and record important issues. Such endeavors include scholarly meetings, workshops, publications, awards and competition programs, support for architectural research, policy development, and liaison with allied organizations.","Washington DC","Organizations",,,,,
"Architecture","Architects","Professionals","Architect","x","x","x","x","Architecture","Architecture Organization","The American Institute of Architects","http://www.aia.org","District of Columbia","Washington","Free","No","See It","Collective voice of American architects. Organization dedicated to advancing profession since 1857. 58,000 members. Provides information on their mission, history, events, chapter offices, member services. Help in finding a local architect for a particular project.","Washington DC","Organizations",,,,,
"Travel","Hiking Trails","Hiking Society","Hiking Resources","x","x","x","x","Outdoors","Hiking","American Hiking Society","http://www.americanhiking.org","Maryland ","Silver Spring","Free","No","Do It","For the last three decades, American Hiking Society has been at the forefront protecting the nation’s trails and the hiking experience. Hiking our nation’s trails offers Americans boundless opportunities to enjoy nature, renew themselves and establish a lifetime of fitness. American Hiking Society works toward ensuring that hiking trails and natural places are cherished and preserved for us and for future generations as well. ","Washington DC","Organizations",,,,,
